run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,vasc,0.7142857142857143,0.7142857142857143,0.7142857142857143,21
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.5342465753424658,0.75,0.624,52
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.6097560975609756,0.704225352112676,0.6535947712418301,71
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.6571428571428571,0.5508982035928144,0.5993485342019544,167
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,df,0.5909090909090909,0.65,0.6190476190476191,20
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,nv,0.8922040423484119,0.9233067729083664,0.9074889867841408,1004
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,mel,0.6201550387596899,0.4790419161676646,0.5405405405405406,167
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6762134480038017,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.8823529411764706,0.7142857142857143,0.7894736842105263,21
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.5645161290322581,0.6730769230769231,0.6140350877192983,52
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.6666666666666666,0.704225352112676,0.684931506849315,71
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.6,0.592814371257485,0.5963855421686747,167
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,df,0.5833333333333334,0.7,0.6363636363636364,20
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,nv,0.929881337648328,0.8585657370517928,0.8928016571724495,1004
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,mel,0.4761904761904761,0.6586826347305389,0.5527638190954773,167
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6780731455142315,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.8333333333333334,0.7142857142857143,0.7692307692307693,21
